,player_id,player_name,team_nickname,Ejection,Free Throw,Jump Shot,MISS Jump Shot,REBOUND,S.FOUL,SUB,Timeout,Tip Ball,Turnover,Violation,Accuracy,Games Played,Per Game Jump Shot,Per Game Tip Ball,Per Game Ejection,Per Game MISS Jump Shot,Per Game Free Throw,Per Game REBOUND,Per Game Turnover,Per Game S.FOUL,Per Game Violation,Per Game SUB,Per Game Timeout
58,1626192,Pat Connaughton,Bucks,0,245,947,1198,1624,450,961,0,10,203,7,0.4414918414918415,360,2.6305555555555555,0.027777777777777776,0.0,3.327777777777778,0.6805555555555556,4.511111111111111,0.5638888888888889,1.25,0.019444444444444445,2.6694444444444443,0.0
59,1626192,Pat Connaughton,Trail Blazers,0,68,224,324,268,161,198,0,0,75,2,0.40875912408759124,155,1.4451612903225806,0.0,0.0,2.0903225806451613,0.43870967741935485,1.729032258064516,0.4838709677419355,1.038709677419355,0.012903225806451613,1.2774193548387096,0.0
60,1626203,Treveon Graham,Bucks,0,0,0,0,0,1,0,0,0,2,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
61,1626203,Treveon Graham,Hawks,0,18,24,39,47,35,47,0,0,9,0,0.38095238095238093,20,1.2,0.0,0.0,1.95,0.9,2.35,0.45,1.75,0.0,2.35,0.0
62,1626203,Treveon Graham,Hornets,0,68,101,131,123,115,106,0,0,28,2,0.4353448275862069,77,1.3116883116883118,0.0,0.0,1.7012987012987013,0.8831168831168831,1.5974025974025974,0.36363636363636365,1.4935064935064934,0.025974025974025976,1.3766233766233766,0.0
63,1626203,Treveon Graham,Jazz,0,2,0,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1626203,Treveon Graham,Nets,0,26,59,114,94,63,86,0,0,20,0,0.34104046242774566,34,1.7352941176470589,0.0,0.0,3.3529411764705883,0.7647058823529411,2.764705882352941,0.5882352941176471,1.8529411764705883,0.0,2.5294117647058822,0.0
65,1626203,Treveon Graham,Timberwolves,0,37,61,110,98,67,93,0,1,19,1,0.3567251461988304,32,1.90625,0.03125,0.0,3.4375,1.15625,3.0625,0.59375,2.09375,0.03125,2.90625,0.0
66,1626205,Vincent Hunter,Grizzlies,0,24,16,11,24,12,3,0,0,3,0,0.5925925925925926,8,2.0,0.0,0.0,1.375,3.0,3.0,0.375,1.5,0.0,0.375,0.0
67,1626207,Ryan Boatright,Nets,0,4,6,12,6,6,3,0,0,4,0,0.3333333333333333,4,1.5,0.0,0.0,3.0,1.0,1.5,1.0,1.5,0.0,0.75,0.0
68,1626208,Keifer Sykes,Pacers,0,20,71,129,47,56,62,0,0,36,1,0.355,32,2.21875,0.0,0.0,4.03125,0.625,1.46875,1.125,1.75,0.03125,1.9375,0.0
69,1626208,Keifer Sykes,Spurs,0,0,0,4,2,1,1,0,0,0,0,0.0,3,0.0,0.0,0.0,1.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
70,1626210,Alan Williams,Nets,0,0,5,4,11,2,0,0,0,0,0,0.5555555555555556,4,1.25,0.0,0.0,1.0,0.0,2.75,0.0,0.5,0.0,0.0,0.0
